"plotcode" "Senf.DA" "Senf.DS"
"569317" 0.799549333015606 0.938891999196557
"569333" 0.281905285716738 0.561473410612175
"569337" 0.204117109376859 0.919671539982755
"569343" 0.231824565103207 0.927711348848428
"569367" 0.0752004629498621 0.607082159043828
"569385" 0.205803030064302 0.879428762067619
"569386" 0.311589301997066 0.85834221998382
"569407" 0.0214859173174059 0.796666666666667
"569440" 0.107394892134212 0.528341033016007
"569477" 0.0616881183546271 0.494991067956359
"569488" 0.0828760780543312 0.635771251542929
"569494" 0.311162582453388 0.900001309652002
"569496" 0.0311054640504962 0.864399830997181
"569509" 0.143853223165195 0.828777878086595
"569512" 0.0327394919538357 0.888122324296349
"569516" 0.693140028917699 0.965559952533738
"569519" 0.255105978334768 0.906899609082574
"569566" 0.0927814681441556 0.836821033907742
"569602" 0.140125821472088 0.672369407721687
"569612" 0.135411887579078 0.952026486667189
"569630" 0.023300009414458 0.576259972356247
"569648" 0.0128951480245021 0.298754714763368
"569649" 0.026046638251238 0.332936407369788
"569731" 0.528013753748521 0.714876077913373
"569778" 0.0358098621956765 0.742
"569848" 0.0270536252735485 0.738616866652574
"569869" 0.0616946161890599 0.768023909434178
"569880" 0.578340539288433 0.958583663464667
"569895" 0.0578407806174323 0.781620198926886
"569910" 0.0131037475913037 0.470615353050331
"569937" 0.270296037303573 0.923443167723266
"569965" 0.72149900409692 0.97850242319024
"569970" 0.135322918732077 0.704344226723365
"569992" 0.418179606094585 0.857096160510893
"570002" 0.0237162521981803 0.847708968359205
"570024" 0.0194692786452349 0.25988285811849
"570058" 0.166926202789581 0.993177414506393
"570157" 0.114767712112819 0.343517485058123
"570176" 0.0020606002242684 0.600315406344236
"570200" 0.314766580382766 0.842863456484348
"570204" 0.437184512196745 0.751913909390966
"570217" 0.241318905574354 0.46561898238653
"570224" 0.0214859173174059 0.53
"570236" 0.158888473130869 0.81825159177494
"570256" 0.00447767756874361 0.868628391136371
"570289" 0.62070662049867 0.941855904953887
"570305" 0.143924687364445 0.776120831914885
"570365" 0.0679476053055673 0.805703353072922
"570405" 0.765465040243573 0.873012565926956
"570443" 0.102629293352964 0.806149495563589
"570486" 0.614612718547485 0.902474055893094
"570491" 0.190721765681982 0.954589388224604
"570510" 0.181232704290188 0.863749447398765
"570559" 0.168582175635489 0.841481105690011
"570572" 0.475505239260523 0.857082899490743
"570624" 0.0214859173174059 0.236666666666667
"570666" 0.177765784537617 0.615921571965624
"570674" 0.032758893853225 0.43987832806515
"570691" 0.790537764460754 0.852043111444596
"570694" 0.135592115070341 0.479602470017444
"570697" 0.734862670153174 0.757061235771603
"570730" 0.264404253026311 0.666598487362801
"570743" 0.050133807073947 0.79
"570776" 0.36880195853468 0.891540426838056
"570790" 0.147054339696243 0.395598716135199
"570798" 0.11393816507585 0.748646490504869
"570801" 0.0952801147328525 0.976251348889459
"570814" 0.0618380371649275 0.907430927913109
"570848" 0.021666386643389 0.829458585024722
"570879" 0.000861987182182268 0.95107377545526
"570886" 0.0326083693972444 0.808290236968857
"570906" 0.085206948117005 0.893375390789709
"570908" 0.434425396801161 0.962965003554613
"570914" 0.0800542310823006 0.354448127940258
"570930" 0.0211075803326742 0.422295774136867
"570934" 0.495853893030139 0.761597830635026
"570945" 0.0583853490052859 0.460354718913158
"570962" 0.298947076515202 0.684604950037567
"570966" 1.35491949582435e-06 0.26
"571017" 0.305270489536953 0.612838417408247
"571034" 0.287437930763583 0.948949833778358
"571080" 0.050133807073947 0.322857142857143
"571134" 0.282794886389071 0.555273065257818
"571213" 0.00418692263648434 0.965849454744155
"571240" 0.0757997995981092 0.766674186473079
"571246" 0.0286478897565412 0.81
"571272" 0.0369938584592554 0.560376655296251
"571301" 0.179444689178371 0.839811253975946
"571321" 0.0214859173174059 0.916666666666667
"571332" 0.169504369794616 0.860134737509185
"571333" 0.0909838262875801 0.765250902467133
"571344" 0.776203525789544 0.99114363364509
"571348" 0.00110108508442253 0.16
"571368" 0.0360767948330019 0.240882600407521
"571370" 0.0809997562871789 0.560258384761879
"571391" 0.195253550824061 0.831122073057308
"571404" 0.911712193555642 0.941308194100985
"571412" 0.221449143230469 0.668383548883724
"571428" 0.734225639615223 0.759802544045896
"571453" 0.143842426456939 0.329766313830727
"571455" 0.0214859173174059 0.6
"571488" 0.0404780866118055 0.583456695326193
"571558" 0.17142305419593 0.554691410060695
"571580" 0.0443555061429513 0.458959424506105
"571611" 0.00193937800019858 0.3
"571628" 0.0341820574851301 0.942174191609252
"571680" 0.0632604281416878 0.798674727131655
"571822" 0.420535636349577 0.917077122848473
"571825" 0.0214859173174059 0.823333333333333
"571858" 0.865825675805825 0.849131978665206
"571864" 0.0599629863132189 0.970855561981399
"571916" 0.0387387834686642 0.827082681403417
"571949" 0.192474759252294 0.941339488496399
"571964" 0.188959562948936 0.836497906839211
"572010" 0.0859436692696235 0.820833333333333
"572022" 0.0214859173174059 0.35
"572052" 0.958423308332081 0.881219964401763
"572071" 0.169019299097911 0.809442983674252
"572082" 0.983630520529405 0.999230671348081
"572122" 0.0286447729758042 0.506529093302927
"572134" 0.0384721444294214 0.425853430348748
"572153" 0.477921600966759 0.721957717318261
"572156" 0.00768902057134474 0
"572225" 0.0771087520667279 0.570317288434923
"572228" 0.0429718346348117 0.45
"572233" 0.0227273456070775 0.945630186433087
"572246" 0.0017784664273159 0.88
"572255" 0.00761883397432051 0.771811514854825
"572257" 0.0308294934754083 0.537879201446714
"572277" 0.00541078162521789 0.343420967730578
"572318" 0.624861558818357 0.483623469648633
"572341" 0.0833259164541724 0.758138219622471
"572352" 0.313595630038291 0.789130852285758
"572368" 0.0834368275738752 0.886585632576817
"572369" 0.137530653090674 0.694134540405525
"572420" 0.0743397560879737 0.836086255717192
"572425" 0.0214859173174059 0.55
"572428" 0.863439798580383 0.85345579651465
"572483" 0.00819030966894131 0.28578281922013
"572485" 0.11095957777382 0.564431059170694
"572495" 5.61044219861844e-06 0.74
"572501" 0.214769693960672 0.811010246364231
"572519" 0.131474624148235 0.750699742929191
"572528" 0.356157923595622 0.70311362316042
"572529" 0.137881345391668 0.883273285898125
"572532" 0.101267443382917 0.763073247261822
"572533" 0.179049310978382 0.8192
"572560" 0.527454508272568 0.807819935974943
"572577" 0.283692682230361 0.863543910661324
"572603" 0.0196079414371852 0.646525393005706
"572618" 0.0214859173174059 0.526666666666667
"572629" 0.0334174150694684 0.735178104672331
"572638" 0.674648681790108 0.839301140183826
"572654" 0.111706223868319 0.639172781897896
"572663" 0.387118952367982 0.661625285523265
"572686" 0.0488448396071051 0.734218690868178
"572723" 0.0985564104897095 0.673819501899601
"572749" 0.34875652929759 0.834994989191575
"572754" 0.0644577519522176 0.711111111111111
"572802" 0.342375654765218 0.907016316667054
"572817" 0.00304267105457772 0.7511869168365
"572822" 0.0644577519522176 0.49
"572842" 0.0657483855650003 0.916404633497253
"572858" 0.656463154679225 0.88900327550247
"572860" 0.00229085718700991 0.27
"572866" 0.107429586587029 0.572
"572890" 0.0607613026653914 0.679201195041089
"572929" 0.0214859173174059 0.676666666666667
"572960" 0.0429718346348117 0.863333333333333
"573031" 0.954736775762893 0.917835812162494
"573036" 0.192245407309628 0.442880261768327
"573057" 0.0214859173174059 1
"573073" 0.672056175713796 0.678539844383389
"573127" 0.311429665421576 0.859769269600256
"573168" 0.187623837531156 0.776325803943752
"573188" 0.521162326042335 0.923606347557411
"573196" 0.305538674294352 0.868990979615985
"573261" 0.105587568313567 0.585154085598282
"573264" 0.0833712868928687 0.592183053323097
"573303" 0.185601495076565 0.717815776477698
"573307" 0.0177660152954039 0.560373609026791
"573357" 0.0572957795130823 0.45
"573358" 0.130059332419405 0.749137201405457
"573382" 0.156615564894759 0.73577009500019
"573388" 0.647607138926934 0.909479147722572
"573396" 0.324003225021364 0.632415476159666
"573402" 0.050133807073947 0.524285714285714
"573424" 0.123304315777789 0.692162713031432
"573429" 0.868545536067782 0.97477272200828
"573441" 0.360975241853052 0.647722291527198
"573443" 0.0960594737688769 0.326095191399118
"573462" 0.0897454365649752 0.714594391739122
"573467" 0.0410657907325272 0.785080083138051
"573471" 0.0644577519522176 0.655555555555556
"573474" 0.0142354842168437 0.461241674331413
"573486" 0.1569490360477 0.754993136994848
"573491" 0.319390621490349 0.776946261344434
"573499" 0.0915175178274232 0.6108700432465
"573508" 0.101957913665278 0.554425644341153
"573513" 0.0213660150540736 0.587826443116602
"573540" 0.0494021949770327 0.660158147233642
"573549" 0.0105430141021784 0.474685151422416
"573572" 0.0432694431458036 0.726095939598146
"573648" 0.13506362317021 0.529311470511266
"573662" 0.186348304856313 0.680496188463462
"573689" 0.0214859173174059 0.426666666666667
"573745" 0.398256489463383 0.874055603073631
"573814" 0.00212972328613366 0.475467110504578
"573822" 0.0639297513287841 0.560177719207983
"573826" 0.137088004672223 0.56348810155052
"573832" 0.0101914905724983 0.382976338085294
"573833" 0.160332722408014 0.955350274578295
"573864" 0.00857626596983554 0.813724131272398
"573876" 0.496360982082481 0.947995238624467
"573950" 0.13729696808 0.380935533259209
"573994" 0.1217535314653 0.697647058823529
"574019" 0.00337971239083671 0.761938853489669
"574037" 0.343286385747492 0.82351969191078
"574046" 0.0420058864839641 0.878895256286404
"574049" 0.346836052981724 0.641348575300197
"574070" 0.215625106318716 0.706983783753071
"574076" 0.0784650654822657 0.51029209860869
"574090" 0.168512846654092 0.785983640081437
"574147" 0.0284670720242093 0.428793154100505
"574149" 0.85515266130328 0.990692836889912
"574184" 0.312160217379249 0.73732214126712
"574192" 0.079950710494084 0.546989145724765
"574217" 0.00450608315573174 0.570106572185516
"574254" 0.23418523659954 0.934187692893259
"574261" 0.196475533744083 0.854893757349409
"574291" 0.0798693449580449 0.89809026889416
"574300" 0.0881733883127947 0.893953043395787
"574305" 0.115513873285877 0.839634250452331
"574327" 0.737730637996717 0.88723471388513
"574354" 0.024521586196199 0.198597840329592
"574373" 0.767372750875433 0.969050174814484
"574394" 0.0193277009099737 0.74289472220089
"574401" 0.0978253799252063 0.798844038247476
"574411" 0.050133807073947 0.642857142857143
"574447" 0.0644577519522176 0.596666666666667
"574454" 0.232005377438302 0.876219477701909
"574472" 0.0214859173174059 0.553333333333333
"574487" 0.0458298585642251 0.879243545459232
"574537" 0.445480317606726 0.642245994023155
"574572" 0.0455278096698805 0.67337747687961
"574586" 0.152175948058868 0.810694949269816
"574605" 0.235978068365428 0.646243586916029
"574636" 0.0214859173174059 0.243333333333333
"574684" 0.0647155942614283 0.866520091355316
"574699" 0.233623265255286 0.730574634555962
"574718" 0.105170738828101 0.398754157428679
"574755" 0.0214859173174059 1
"574780" 0.0414071390412521 0.579302364920522
"574862" 0.122431788246346 0.587211596508417
"574870" 0.0491223094454015 0.442683123440587
"574878" 0.0725952201767919 0.826378645653836
"574898" 0.178335936326985 0.5289201480751
"574907" 0.000111508507791078 0.91
"574923" 0.0347699436430664 0.709615324425695
"574947" 0.00728575172861584 0.318251959315372
"574958" 0.0568413691620355 0.700093419873114
"574985" 0.0394260819460776 0.666361441959321
"575003" 0.504974801854774 0.338810642032262
"575005" 0.0286478897565412 0.36
"575007" 0.0214859173174059 0.903333333333333
"575051" 0.0805111370137154 0.961082698803479
"575085" 0.265588720873358 0.664998527057365
"575112" 0.238874131398831 0.584724282137002
"575172" 0.00113812974930422 0.318108910986135
"575176" 0.0392524150482808 0.503689193150986
"575196" 0.00305129160249822 0.566348616944024
"575205" 0.0716197243913529 0.766
"575233" 0.00748655442228704 0.792484694699139
"575243" 0.0189319977423904 0.713445802345966
"575275" 0.0291073693352518 0.639171385830386
"575355" 0.0314599932569474 0.415017626080647
"575363" 0.0107144614552992 0.335989393032495
"575376" 0.0174994799696489 0.663049202681007
"575386" 0.0110832274773739 0.660249469168387
"575451" 0.312248626847608 0.716511708459198
"575529" 0.0203970570976589 0.729834523166012
"575548" 0.0354015432418093 0.396415221512769
"575599" 0.0218969151545083 0.572011626406408
"575603" 0.0650619077975146 0.697389642559628
"575615" 0.130973972229229 0.897225527210993
"575620" 0.226741708181448 0.801538787909554
"575652" 0.0272949923527281 0.618530438845407
"575683" 0.0279501827111629 0.428543238159514
"575700" 0.184124607208738 0.681085345291046
"575756" 0.0895407974139948 0.463409549149474
"575762" 0.0253333351292305 0.473721790485209
"575781" 0.213013269961867 0.947918533902637
"575786" 0.0179959945816072 0.961760472568493
"575807" 0.109803589556114 0.609099346937101
"575812" 0.0429718346348117 0.583333333333333
"575826" 0.0611779906420444 0.394573989001222
"575833" 0.0503669435483931 0.962620400003634
"575836" 0.785942138141155 0.982689186144554
"575841" 0.128241392567968 0.524281665037013
"575950" 0.16897688138201 0.789132993913393
"576014" 0.327858881962319 0.956314573979854
"576028" 0.348334233673566 0.713521915924856
"576039" 0.416430047518184 0.737166132196529
"576040" 0.0587280259992478 0.914525296491241
"576043" 0.0431612266024295 0.907534044752579
"576064" 0.00853170905470456 0.677820421587409
"576112" 0.279343323327171 0.761887159191185
"576117" 2.700339967759e-05 0.47
"576121" 0.0177773622406473 0.798693006631212
"576154" 0.754943259418606 0.93548843569119
"576165" 0.168348909311576 0.827326731170435
"576173" 0.0713238290438833 0.65859002450258
"576195" 0.132596826723488 0.891464355331269
"576200" 0.0807387901102431 0.94290388096834
"576203" 0.0363424671136625 0.632149674190825
"576211" 0.0779417169647088 0.729316769572979
"576230" 0.136813879264569 0.78626557758818
"576231" 0.0376578975147835 0.51582033733673
"576252" 0.117853970308485 0.883022071081246
"576264" 0.0214390901807865 0.296837124326516
"576316" 0.131974129422555 0.673474646448569
"576354" 0.214884104425076 0.89434748523738
"576365" 0.0412999214530647 0.465489653392991
"576414" 0.0770615220123135 0.923837310296532
"576477" 0.114591559026165 0.56125
"576499" 0.19001767346715 0.760456175885758
"576534" 0.494426864543571 0.831520741130627
"576553" 0.0344719845912916 0.682848901358803
"576581" 0.0661234370152978 0.384789049075746
"576603" 0.0636467638382266 0.831515748380204
"576622" 0.159441529517034 0.752913203580034
"576663" 0.19392739070862 0.53938473051591
"576707" 0.937770746490754 0.937601126783869
"576708" 0.115085813712622 0.383213420243862
"576709" 0.0250339245021746 0.23737136223907
"576728" 0.134852873584589 0.984651143437258
"576741" 0.0214859173174059 0.373333333333333
"576759" 0.00557492163642218 0.58583023111786
"576762" 0.123216214386647 0.921556691804815
"576792" 0.16542089090672 0.85445231452894
"576803" 0.653650891839977 0.995626260042052
"576824" 0.00278888348191517 0.521096240642962
"576842" 0.410283749242373 0.476465111065461
"576894" 0.023245131789329 0
"576906" 0.167424954320175 0.721325278598543
"576913" 0.10910292957283 0.512637847962843
"576919" 0.37530041121136 0.758930835948575
"576933" 0.0890640975410045 0.802053554298627
"576978" 0.0135563315070778 0.41654017163101
"576986" 0.537702131069307 0.497400192934454
"577006" 0.741998378265457 0.79893210779362
"577019" 0.0495534984406008 0.541777082519667
"577026" 0.163672637541053 0.622030419639195
"577074" 0.039538872861906 0.718829115190392
"577201" 0.048156238924778 0.684818422016379
"577226" 0.0175989483346969 0.644777544139627
"577236" 0.146223429311161 0.68053827269411
"577253" 0.0214859173174059 0.733333333333333
"577261" 0.0659216143301742 0.806448618894905
"577269" 0.136202095572896 0.708198547250604
"577290" 0.0716197243913529 0.476
"577326" 0.108447662660122 0.82800839846627
"577327" 0.346452866609372 0.754576920932839
"577365" 0.00471147879018337 0.210216153709304
"577388" 0.00532185032106851 0.37
"577428" 0.0707454915270923 0.556924972195951
"577448" 0.0181518504404621 0.924270078340151
"577456" 0.0011791989697522 0.820414195881744
"577479" 0.00292102313971827 0.860524566824193
"577501" 0.462008291612398 0.964418808646613
"577527" 0.229932235824869 0.610497127411714
"577529" 0.0908477676753386 0.904365374879568
"577584" 0.278910835001874 0.804243048195022
"577608" 0.0291807054498962 0.39655203012528
"577645" 0.0510427286280527 0.850748349028304
"577666" 0.202334122911777 0.692970600668265
"577672" 0.13861983736421 0.617867170555815
"577684" 0.747438721580288 0.847309811822951
"577708" 0.278094675901072 0.669411227072934
"577737" 0.136077476343571 0.905789473684211
"577760" 0.0502928914111442 0.569407560172582
"577776" 0.221746665123248 0.955582955550239
"577803" 0.0787816968304882 0.51
"577812" 0.0501320469128536 0.665400788284202
"577868" 0.0744327911618756 0.714908676916403
"577871" 0.213074367345685 0.875941406359959
"577880" 0.00535775961374303 0.26
"577942" 0.0062978529255885 0.30257568836044
"577966" 0.481320717811635 0.550435200156279
"577998" 0.294764959092723 0.749771724377713
"578042" 0.354971044291592 0.879414132131247
"578065" 0.19258186511286 0.634555993099885
"578127" 0.0878295248269286 0.715825600439247
"578161" 0.0644176194682019 0.535577706836165
"578166" 0.631006530549201 0.9907623209723
"578207" 0.200535228295788 0.595
"578208" 0.557535385547027 0.856341011044327
"578209" 0.0560375794804603 0.66941434867514
"578282" 0.00251535525974448 0.43
"578346" 0.00773528330688803 0.304281768243896
"578362" 0.172409928356564 0.849501909576888
"578372" 0.471632948939642 0.947375912885562
"578378" 0.310522947769912 0.598848051510521
"578381" 0.0286478897565412 0.86
"578423" 0.263714430745641 0.810662873825866
"578428" 0.358392372449119 0.823350727218248
"578507" 0.133831989288432 0.539756583620154
"578583" 0.640754937984053 0.904256657018059
"578605" 0.159407095258406 0.680284444810261
"578656" 0.00378356945296707 0.590088387701383
"578685" 0.190707219580185 0.457472865419038
"578695" 0.329182487236097 0.887224916238733
"578713" 0.275127958502322 0.901681136713363
"578729" 0.117007351937913 0.664312587546346
"578736" 0.395853038205396 0.83215449584198
"578742" 0.0541107465634154 0.907134876274324
"578757" 0.417138279082576 0.931371177316822
"578779" 0.152729046127571 0.58737244001325
"578825" 0.0580619341853201 0.769326717292325
"578855" 0.795557779379665 0.769234137127565
"578878" 0.0329104161838352 0.470986891662038
"578916" 0.0207336174704561 0.624751649372404
"578928" 0.426399830489565 0.665824672457231
"578949" 0.0932796828528974 0.647963865907456
"578952" 0.081053722972513 0.417965638490047
"578985" 0.050133807073947 0.937142857142857
"579017" 0.000710329709375812 0.841472611141705
"579020" 0.366867894036457 0.761238403368127
"579034" 0.101821145517111 0.637755431963756
"579106" 0.151409080310754 0.679282783052501
"579127" 0.0429718346348117 0.373333333333333
"579153" 0.00755491790450097 0.68544881973525
"579158" 0.248678834812377 0.935686605484979
"579241" 0.114591559026165 0.62625
"579251" 0.0122099795589237 0.972402986660446
"579297" 0.286281602548656 0.780650444341047
"579312" 0.0554742024258292 0.71699792044452
"579322" 0.000256250341525484 0.61
"579356" 0.269980039603806 0.587455931128514
"579373" 0.00861897408550373 0.589574697849666
"579386" 0.162761413399444 0.58874240652987
"579434" 0.157890470031329 0.634765696123864
"579455" 0.0844965097057355 0.651618318406573
"579489" 0.0332879079059767 0.818536358154419
"579536" 0.441511343591924 0.840193090926556
"579548" 0.162372902140913 0.972652931285232
"579601" 0.0229833751413937 0.324780121329032
"579701" 0.11277776491279 0.743955279451961
"579728" 0.483411343427433 0.736601776918743
"579773" 0.816370984911763 0.863800391186846
"579776" 0.182355249242014 0.688666008343888
"579786" 0.275134257095147 0.955364509421854
"579797" 0.14839148011044 0.740339460905229
"579820" 0.088070746311021 0.809355100302037
"579827" 0.193373255856653 0.671851851851852
"579846" 0.0266610934615145 0.74451682585073
"579850" 0.0138706122030087 0.735153548983324
"579886" 0.0286478897565412 0.47
"579909" 0.0358098621956765 0.57
"579939" 0.0143456436422118 0.881295102822773
"579949" 0.0420939402955682 0.570463828991943
"580015" 0.0275106709436969 0.373343808279453
"580057" 0.0146944937398012 0.269140547720328
"580133" 0.0286478897565412 0.2475
"580157" 0.700898947987489 0.956936809963568
"580178" 0.0547939369288371 0.435873784144095
"580198" 0.299402720978545 0.701064616156107
"580234" 0.0787816968304882 0.78
"580246" 0.0416056870908957 0.810521293615727
"580286" 0.340172169686574 0.825856443288465
"580309" 0.206809003949111 0.678166506982451
"580328" 0.0229864882402318 0.58438938525449
"580371" 0.241428271884026 0.811046773623318
"580408" 0.050133807073947 0.598571428571429
"580414" 0.0240608521438576 0.66674754062848
"580491" 0.186085468564912 0.576629468334169
"580497" 0.00148034702617824 0.595274275370886
"580568" 0.0189377568725212 0.5619267298803
"580640" 0.109904696460365 0.693353877201506
"580667" 0.00969639555933003 0.993428156477443
"580716" 0.0462110004088281 0.830261318132291
"580719" 0.171887338539247 0.83125
"580769" 0.504230527049043 0.96609031563501
"580775" 0.0278784365031407 0.666480648723062
"580818" 0.344732259061361 0.93433165190711
"580823" 0.344180645591507 0.771379471937889
"580829" 0.0183439660794136 0.64093489427071
"580864" 0.0451196774923387 0.807037239334499
"580869" 0.0169117877750779 0.743844852284372
"580908" 0.52292120412369 0.801436601411209
"580946" 0.0731055546816408 0.752281346007438
"580948" 0.213166326903249 0.982766239576517
"580968" 0.148681013606107 0.570424388429678
"581024" 0.727797410491293 0.900927091680218
"581041" 0.0442666036469924 0.676619407388249
"581061" 0.0580590570348333 0.714393314704626
"581080" 0.188519659039233 0.836737566943388
"581131" 0.290119736786037 0.71831836641838
"581165" 0.0403496169033559 0.719835562322179
"581166" 0.124518939523672 0.865206573482602
"581189" 0.534646672039226 0.851831402316701
"581216" 0.0859436692696235 0.629166666666667
"581222" 0.107066822273523 0.527927533823014
"581251" 0.000880323018442253 0.3
"581343" 0.367683412228392 0.9905939934927
"581349" 0.716453545452292 0.868890726065356
"581352" 0.000142072377027268 0.38
"581370" 0.0115675776424823 0.990984004887826
"581376" 0.391355616606651 0.852812622080954
"581432" 0.200317106324706 0.911062812598398
"581436" 0.0787574936282774 0.654620606544501
"581469" 0.465798730112023 0.89446391166116
"581482" 0.0429718346348117 0.836666666666667
"581510" 0.758536580106041 0.856323279193006
"581516" 0.0289883554500788 0.515483742685176
"581530" 0.51748978512525 0.844831115580546
"581548" 0.19761752908072 0.847287843112014
"581562" 0.0809700162294701 0.615907941102674
"581614" 0.0460304943038771 0.751101259866
"581627" 0.0801758204023578 0.732032050574318
"581632" 4.98936741529211e-07 0.28
"581678" 0.0501042784586178 0.49577658770872
"581719" 0.360766295737735 0.680314806209972
"581751" 0.0542253744799655 0.388551714600045
"581774" 0.029000968941846 0.620476538134189
"581804" 0.0785524060993904 0.626868907854739
"581810" 0.0175213199264068 0.947806575145486
"581898" 0.0716007811768524 0.867254121008345
"581933" 0.0271586743700559 0.379275957162614
"581939" 0.0227597044820441 0.418592425395167
"581980" 0.17676987758083 0.914524266079766
"581982" 0.397002600494086 0.894857347917928
"581986" 0.867887092418625 0.672733711172961
"581996" 0.0401037445473565 0.797123287703358
"582007" 0.0572957795130823 0.59375
"582026" 0.975766147685656 0.999004046103481
"582030" 0.283184762575697 0.844420793546427
"582085" 0.117235521305173 0.516641039491574
"582106" 0.131313842495689 0.521551022409069
"582124" 0.976211337375747 0.982252275307203
"582144" 0.747787415533456 0.818470675309771
"582152" 0.0795721808766734 0.204242823490583
"582197" 0.352005915872319 0.802804752547057
"582199" 0.0502342688046325 0.883091412698151
"582244" 0.0595322497263381 0.396231897605489
"582253" 0.0032708296772349 0.55
"582260" 0.659519882808396 0.866471793247429
"582271" 0.0572957795130823 0.77125
"582279" 0.319769704586536 0.45115211815898
"582291" 0.268493127977095 0.876553181590024
"582321" 0.000201169961830782 0.66
"582335" 0.445008028895351 0.769806747030845
"582344" 0.186211283417518 0.796153846153846
"582380" 0.00309109164840042 0.989982191364954
"582394" 0.0214859173174059 0.55
"582405" 0.10026639453224 0.875714841771564
"582467" 0.410987414513895 0.808108610144206
"582469" 0.0292489269801518 0.883999571287742
"582493" 0.227327228659342 0.664453215256456
"582508" 0.063502669351679 0.402586800079241
"582510" 0.0720229250222365 0.465799068972403
"582513" 0.0951550026966654 0.780883885603878
"582522" 0.0282410477243604 0.855903153818905
"582526" 0.027487725350067 0.685743927063496
"582607" 0.030086250022406 0.724660224171991
"582623" 0.262633957506275 0.915630584406673
"582625" 0.666715068015789 0.467017493046006
"582631" 0.457538906302841 0.895669208602454
"582666" 0.164873079110325 0.700708362438055
"582678" 0.0284510317518303 0.297897853243763
"582750" 0.00324307748471901 0.251249234349495
"582778" 0.0572957795130823 0.43625
"582804" 0.0952350487984885 0.521865783239142
"582818" 0.318609926866153 0.869150501228776
"582846" 0.983631642189058 0.997031065173139
"582850" 0.0203970570976589 0.729834523166012
"582880" 0.0376282216101601 0.77704372168474
"582896" 0.255040214965582 0.696524425558455
"582912" 0.164465508574102 0.553931258745664
"582913" 0.00170149438419681 0.821081321973001
"582918" 0.182565645388691 0.544457768855881
"582939" 0.156316916447445 0.641115864199346
"582987" 0.0635864157551758 0.587715885105666
"583119" 0.00811231028601632 0.908703972737857
"583151" 0.00718102012918316 0.448979137592353
"583180" 9.40308474477018e-05 0.68
"583189" 0.536256461190771 0.902839235720351
"583195" 0.161500567478937 0.679968355817425
"583212" 0.0852907749819978 0.787045393102955
"583227" 0.0286478897565412 0.5875
"583243" 0.0199201228371222 0.617930585089291
"583257" 0.0926006344369184 0.754265545460487
"583308" 0.200421749331782 0.592439380824532
"583334" 0.06664237161982 0.954767701362963
"583359" 0.509524794141564 0.614375775990851
"583387" 0.0214859173174059 0.38
"583463" 6.95786634973505e-05 0.36
"583477" 0.0798015179295772 0.77796713765951
"583490" 0.0667545614790015 0.87077730085827
"583504" 0.0229048839414733 0.509448628520354
"583526" 0.0286478897565412 0.51
"583527" 0.0179983424724746 0.461321897088981
"583570" 0.274807490562137 0.668458407801713
"583595" 0.0143239448782706 0.61
"583622" 0.276051902283775 0.974704735895438
"583654" 0.104512740528205 0.445939973319361
"583662" 0.0429718346348117 0.925
"583713" 0.0892960238452931 0.437949277017721
"583736" 0.14916412783798 0.394890179605909
"583753" 0.0304994836442264 0.914038037408473
"583763" 0.00430524652580876 0.4500975404085
"583778" 0.0582863314327231 0.644896028691412
"583785" 0.309199196122729 0.942987168600404
"583807" 0.337623031980568 0.792378209190225
"583862" 0.00671171137464839 0.733023957676091
"583935" 0.156666285452649 0.653883383874722
"583953" 0.0925158467630785 0.872749168752628
"584010" 0.00935308047628928 0.152940051009638
"584161" 0.0214859173174059 0.953333333333333
"584175" 0.00989812615696172 0.432934086676759
"584189" 0.0412962455839916 0.462036286466666
"584200" 0.90002520157563 0.979411494865443
"584218" 0.117056261869829 0.774656103946483
"584281" 0.370489989742239 0.5650740639187
"584315" 0.000248336927041789 0.93
"600012" 0.647648180567325 0.948777961540734
"600033" 0.24422629545722 0.804746763953021
"600035" 0.375055099402366 0.676914336210413
"600036" 0.0214859173174059 0.763333333333333
"600060" 0.00784332167170424 0.942703320283928
"600234" 0.0168190654891555 0.578049059432572
"600260" 0.050133807073947 0.602857142857143
"600270" 0.0572957795130823 0.7975
"600271" 0.0342100003059579 0.803572826988082
"600290" 0.555975095601406 0.658775705759445
"600301" 0.10200700645035 0.931073001558138
"600337" 0.933497837044088 0.931026448609287
"600347" 0.0126440701238701 0.646082183018705
"600409" 0.0241215886138762 0.420615982175291
"600418" 0.0572957795130823 0.70125
"600429" 0.459608202485171 0.675281045525886
"600465" 0.232417684761157 0.703001936247291
"600502" 0.150114851577208 0.741412217862222
"600504" 0.424223156489635 0.85152178394057
"600515" 0.0202496001436675 0.615688081152008
"600548" 0.677376192321255 0.948411010526089
"600569" 0.190810624482073 0.641434614645734
"600658" 0.0177301938880541 0.560971776369115
"600676" 0.358028197390347 0.838307158726093
"600705" 0.00525939397740043 0.701218062798239
"600744" 0.624086211256778 0.812397294826185
"600755" 0.403008116585755 0.831726607419743
"600767" 0.221335724710761 0.717235057140131
"600772" 0.0330377510003253 0.808799549911914
"600786" 0.0421201200237906 0.33049841239563
"600806" 0.415848246453486 0.848915364354021
"600854" 0.276716352300986 0.904512565839424
"600856" 0.744766571713659 0.90915390931035
"600888" 0.0262754658101327 0.730358126594207
"600903" 0.0159813741636349 0.546587763769766
"600909" 0.410700437624235 0.937417854914655
